cat;Szociális ügyek 
item;1;Tehetséggondozó Petra-modell program elindítása;https://petraprogram.net/;success
item;2;Idősügyi Tanács újjászervezése;https://www.hodpress.hu/2021/01/09/belugyminiszteriumi-elismerest-kapott-hodmezovasarhely/;success
item;3;Olvasókörök és nyugdíjasklubok fejlesztése;https://www.hodmezovasarhely.hu/clld/;success
item;4;Nyelvvizsgaprogram vásárhelyi diákoknak;https://www.facebook.com/vasarhelyiexpress/posts/1077381556032963;success
item;5;Digitális felzárkóztató program;https://www.facebook.com/vasarhelyiexpress/posts/1092656637838788;success
item;6;Időskori felügyelet és tanyagondnoki szolgálat;;
item;7;Civil- és sportszervezetek támogatása;https://www.hodpress.hu/2020/09/11/2-2-milliot-kap-a-ket-uszoklub-a-hfc-t-35-millioval-tamogatja-a-varos/;success
item;8;Ifjúsági klub kialakítása;https://www.hodpress.hu/2021/04/03/hamarosan-fogadokesz-a-vasarhelyi-ifjusagi-klub/;success
item;9;Volli önkéntes iroda;https://www.hodpress.hu/2021/04/10/tobb-vasarhelyi-utszakasz-megszepult/;success
item;10;Kiemelkedő tevékenység elismerése (negyedév EÜ dolgozó, mentős, tűzoltó);https://www.hodpress.hu/2021/04/06/keresik-2021-elso-negyedevenek-egeszsegugyi-dolgozojat/;success
item;11;Zenekari próbaterem kialakítása;;
cat;Közlekedés
item;12;Ingyenes helyi buszközlekedés kialakítása;https://24.hu/belfold/2020/12/16/hodmezovasarhely-tomegkozlekedes-ingyenes-marki-zay-peter/;problem
item;13;Gyalogátkelőhelyek biztonságosabbá tétele;https://radio7.hu/okos-zebra-vigyazza-a-gyalogosok-biztonsagat-a-vasarhelyi-nepkertnel;success
item;14;Külterületi utak fejlesztése ls 117 km kerékpárút létrehozása;https://www.hodpress.hu/2020/12/03/uj-kerekparutak-a-tervek-kozbeszereztetese-mar-megtortent-x/;progress
item;15;Járdák folyamatos felújítása, karbantartása;https://www.hodpress.hu/2021/03/23/folyamatos-az-utak-jardak-felujitasa/;success
cat;Vállalkozásfejlesztés
item;16;Helyi gazdaságfejlesztő egyesület létrehozása;https://hge.hu/bejegyeztek-az-egyesuletet/;success
item;17;Új gazdasági befektetők vonzása a településre;https://www.hodpress.hu/2020/09/23/kfc-gyorsetterem-epulhet-vasarhelyen/;success
item;18;Ipari park területének hasznosítása, új cégek betelepítése;https://www.delmagyar.hu/gazdasag/helyi-gazdasag/uj-cegek-koltoznek-az-ipari-parkba-hodmezovasarhelyen-6914296/;success
cat;Városfejlesztes
item;19;Kovács-küry idősötthon felújítása;https://www.hodpress.hu/2020/12/16/535-millioert-kap-uj-kontost-a-kovacs-kury-idosotthon/;progress
item;20;Hódtói sportcsarnok energetikai korszerűsítése;https://radio7.hu/nyilaszarokat-cserelnek-a-vasarhelyi-sportcsarnokon;success
item;21;Ovifoci pályák létesítése;https://www.hodpress.hu/2020/10/06/epul-a-varos-harmadik-ovifoci-palyaja/;success
item;22;Rekortán futópálya felújítása;https://www.hodpress.hu/2020/11/09/felujitjak-a-nepkerti-futopalyat/;success
item;23;Retro múzeum kialakítása;https://www.hodpress.hu/2021/01/23/sorra-erkeznek-a-felajanlasok-a-retro-kiallitashoz/;progress
item;24;Városi strandfürdő fejlesztése, csúszdapark és kemping létesítése;https://www.hodpress.hu/2021/02/07/elindult-a-strandfejlesztes-versenyeztetese-ket-het-mulva-elektronikai-hulladekgyujtes-lesz/;progress
item;25;Játszóterek folyamatos megújítása, fejlesztése;https://www.hodpress.hu/2021/03/25/pentektol-hasznalhatjak-a-gyerekek-a-megujult-eva-utcai-jatszoteret/;success
item;26;Modern Városok Program - iskolafelújítások;https://www.hodpress.hu/2021/04/04/modern-varosok-program-befejezodott-a-bethlen-es-a-nemeth-laszlo-elokeszitesi-szakasza/;progress
item;27;Városkártya bevezetése;https://www.hodpress.hu/2020/10/15/elindult-a-varoskartya-regisztracio/;success
item;28;Mártélyi tanösvény felújítása, üdülőterület fejlesztése;;
item;29;Teleki utcai bölcsőde visszaépítése;https://www.hodpress.hu/2021/04/14/megjott-az-engedely-a-teleki-utcai-bolcsode-kozbeszerzesere/;progress
item;30;Belváros újraélesztése, parkolók számának növelése;https://www.hodpress.hu/2020/08/15/tervek-keszultek-a-hodmezovasarhelyi-belvaros-felujitasara/;progress
cat;Lakhatás
item;31;Építményadó eltörlése 101 négyzetméter felett is;https://www.hodpress.hu/2020/10/28/egy-ev-a-torony-alatt/;success
item;32;Professzionális ingatlankezelő vállalat létrehozása;https://www.hodpress.hu/2020/08/05/az-ikv-atveszi-az-onkormanyzati-ingatlanok-kezeleset/;success
cat;Közterületek
item;33;Szelektív hulladékgyűjtés a lakótelepi övezetekben;https://www.delmagyar.hu/kozelet/helyi-kozelet/ismet-kapnak-szelektiv-gyujtoket-a-vasarhelyi-tarsashazak-7007581/;success
item;34;ATEV általi szagártalom megszüntetése;https://www.hodpress.hu/2021/03/08/atev-iden-befejezzuk-a-szagemissziokibocsatas-csokkentesi-nagyberuhazast/;progress
item;35;Aszfaltozott kerékpáros és futóút építése;;
item;36;Utcanévtáblák pótlása;https://www.hodpress.hu/2020/11/10/marki-zay-nincsenek-betonmostrumok-de-sokeves-problemakat-oldunk-meg/;success
item;37;Közvilágítás javítása;https://www.hodpress.hu/2020/12/29/megujult-a-kozvilagitas-a-deak-ferenc-utcan-is/;success
item;38;Hulladékudvar és komposztáló létesítése;;
item;39;Modern településüzemeltetési eszközök beszerzése;https://vasarhelyihirek.hu/ket_uj_gep_a_foldutak_karbantartasara;success
item;40;Közösségi sütögetõk kialakítása;https://www.hodpress.hu/2020/08/23/kozossegi-sutogeto-helyeket-adnak-at-vasarhelyen/;success
item;41;Illegális hulladéklerakók megszüntetése;https://www.hodpress.hu/2020/12/08/szemettol-megtisztitott-arkok-a-varostabla-utan/;success
item;42;Elektronikai hulladékgyûjtés megszervezése;https://www.hodpress.hu/2021/02/07/elindult-a-strandfejlesztes-versenyeztetese-ket-het-mulva-elektronikai-hulladekgyujtes-lesz/;success
item;43;Zöldterületek megóvása, fásítási program;;
item;44;Önkéntes városszépítõ akciók  meghirdetése;https://www.hodpress.hu/2021/03/16/folytatodnak-a-bango-kut-kornyezetrendezesi-munkalatai/;success
cat;Átláthatóság
item;45;Vásárhelyi televízió újraindítása;https://media1.hu/2020/02/04/ujra-lesz-hodmezovasarhelyen-helyi-teve-ujraindul-a-vasarhelyi-televizio/;succes
item;46;Új, hiteles városi hírportál elindítása;https://media1.hu/2020/01/27/hodpress-uj-hirportal-hodmezovasarhelyen/;success
item;47;Önkormányzati cégek átvilágítása;https://hang.hu/belfold/2020/03/04/hodmezovasarhely-egy-land-rovert-es-egy-ejjellato-keszuleket-is-vett-a-veszteseges-onkormanyzati-ceg/;success
item;48;Önkormányzati cégek átszervezése, hatékonyabb működés biztosítása;https://www.delmagyar.hu/kozelet/helyi-kozelet/atszervezik-a-vasarhelyi-mediacentrumot-7187179/;success
item;49;Egyablakos ügyintézés létrehozása;https://www.hodpress.hu/2020/09/11/2-2-milliot-kap-a-ket-uszoklub-a-hfc-t-35-millioval-tamogatja-a-varos/;success
item;50;Korrupció megszüntetése, beszerzések megnyitása mindenki elõtt;https://magyarnarancs.hu/belpol/sulyos-korrupciogyanu-hodmezovasarhelyen-marki-zay-peter-koltsegvetesi-csalas-miatt-feljelentest-tesz-110331;success
item;51;Beszállítói tartozások rendezése;https://www.hodpress.hu/2020/10/28/egy-ev-a-torony-alatt/;succcess
item;52;E-demokrácia szoftver bevezetése;;
cat;Környezetvédelem
item;53;Városi klímastratégia megalkotása;https://www.hodpress.hu/2020/07/02/klimastrategiat-hatarozott-meg-vasarhely-tobb-zoldfelulet-takarekos-vizfelhasznalas/;success
item;54;Önkéntes szemétszedési akciók meghirdetése;https://www.hodpress.hu/2021/03/21/ot-kobmeter-szemetet-szedtek-ossze/;success
item;55;Zöld pont iroda létrehozása;https://www.hodpress.hu/2020/10/21/napelemes-palyazatok-elkesziteseben-segit-a-varoshaza-zold-pont-irodaja/;success
